Company Name,Website,Source,Phone Number,Contact Person,Contact Title,Contact Email,Founder Source,All Emails Found
Clark Pest Control,https://www.clarkpest.com,OSM (fill),+18008820374,Clark Pest,President,clark@clarkpest.com,website,clarkcares@clarkpest.com; presidentrobertbaker@clarkpest.com; clark@clarkpest.com
Socotra Capital,https://www.socotracapital.com,OSM (fill),035271784155147003,Herzer Financial,CEO,herzer@socotracapital.com,website,ana@socotracapital.com; chris@socotracapital.com; corey@socotracapital.com; elizabeth@socotracapital.com; helen@socotracapital.com; kerati@socotracapital.com; lucy@socotracapital.com; matthew@socotracapital.com; mwalker@socotracapital.com; ratishia@socotracapital.com; rcuevas@socotracapital.com; richard@socotracapital.com; smcdonald@socotracapital.com; tami@socotracapital.com; turbotony@socotracapital.com; herzer@socotracapital.com
Los Jarritos,https://los-jarritos.menu-buzz.com,OSM (fill),07664575,,,placejoys.com@gmail.com,none,placejoys.com@gmail.com
Providers International,https://providers-international.com/security-services-and-training-sacramento-california-95630,OSM (fill),0260804,Identify We,owner,identify.we@providers-international.com,website,sales@providers-international.com; identify.we@providers-international.com
Sacramento City College,https://scc.losrios.edu,OSM (fill),0257402,Facility Rentals,Director,facility.rentals@scc.losrios.edu,website,scc-studentleadership@losrios.edu; facility.rentals@scc.losrios.edu
California Federation of Teachers,https://www.cft.org,OSM (fill),0260803,Anel Gonzalez,president,anel@cft.org,website,nmccarthy@cft.org; anel@cft.org
It's Nacho Truck,https://linktr.ee/itsnachotruck,OSM (fill),011856296014,Action We,partner,action.we@linktr.ee,website,faysal.bohmo@gmail.com; action.we@linktr.ee
Sacramento Memorial Auditorium,http://www.sacramentoconventioncenter.com,OSM (fill),,,,safedistrictbooking@cityofsacramento.org,none,safedistrictbooking@cityofsacramento.org
California State University - Sacramento,https://www.csus.edu,OSM (fill),02304070551,Affairs Information,President,affairs.information@csus.edu,website,communications@csus.edu; jennifer.morita@csus.edu; replaceme@address.com; affairs.information@csus.edu
UC Davis Institute for Regenerative Cures,https://www.cirm.ca.gov,OSM (fill),0217550,Amy Adams,Senior,amy.adams@cirm.ca.gov,website,info@cirm.ca.gov; press@cirm.ca.gov; amy.adams@cirm.ca.gov
Guitar Center,https://stores.guitarcenter.com/ca/sacramento/226,OSM (fill),0101732,Fender Spe,cto,fender.spe@stores.guitarcenter.com,website,all-store-226-sacramento-retail-managers@guitarcenter.com; john.buffey@googlemail.com; fender.spe@stores.guitarcenter.com
In-Shape Family Fitness,https://www.inshape.com,OSM (fill),0601611,Senior Memberships,Partner,senior.memberships@inshape.com,website,contact@inshape.com; senior.memberships@inshape.com
California State Capitol Museum,https://capitolmuseum.ca.gov,OSM (fill),0100101,,,caps.scheduler@parks.ca.gov,none,caps.scheduler@parks.ca.gov
"Sutter Medical Center, Sacramento",http://www.suttermedicalcenter.org,OSM (fill),043246781,Food Literac,partner,food.literac@suttermedicalcenter.org,website,rvpark@calexpo.com; u003ervpark@calexpo.com; food.literac@suttermedicalcenter.org
Sacramento LGBT Community Center,https://saccenter.org,OSM (fill),0250910,David Heitstuman,Chief Executive Officer,david.heitstuman@saccenter.org,website,info@saccenter.org; david.heitstuman@saccenter.org
Fivestar,https://www.fivestarwins.com,OSM (fill),04528468397978469158,,,chris@fivestarwins.com,none,chris@fivestarwins.com
Maple Neighborhood Center,https://lafcc.org/maple-neighborhood-center,OSM (fill),0100101,La Familia,partner,la.familia@lafcc.org,website,info@lafcc.org; la.familia@lafcc.org
Capital City School,https://capitalcity.scusd.edu,OSM (fill),0250610,Capital City,partner,capital.city@capitalcity.scusd.edu,website,david-vannatten@scusd.edu; keyshun-marshall@scusd.edu; melinda-iremonger@scusd.edu; nanci-rose@scusd.edu; noel-estacio@scusd.edu; capital.city@capitalcity.scusd.edu
New Joseph Bonnheim Community Charter,https://njb.scusd.edu,OSM (fill),0250610,Absence Staff,Director,absence.staff@njb.scusd.edu,website,david-vannatten@scusd.edu; keyshun-marshall@scusd.edu; melinda-iremonger@scusd.edu; nanci-rose@scusd.edu; noel-estacio@scusd.edu; absence.staff@njb.scusd.edu
Hatton Veterinary Hospital,http://www.hattonveterinaryhospital.com,OSM (fill),0100101,Elk Grove,partner,elk.grove@hattonveterinaryhospital.com,website,frame@whiskercloud.com; staff@hattonvet.com; elk.grove@hattonveterinaryhospital.com
Milestonz - America's Credit Jeweler,https://americascreditjeweler.com,OSM (fill),051627380027078988,,,info@stagheaddesigns.com,none,info@stagheaddesigns.com
Unger Construction,https://www.ungerconstruction.com,OSM (fill),0732552,California Jason,Vice President,california.jason@ungerconstruction.com,website,info@ungerconstruction.com; california.jason@ungerconstruction.com
SacYard Community Tap House,https://sacyard.beer,OSM (fill),06211883,,,info@sacyard.beer,none,info@sacyard.beer
Gender Health Center (GHC),https://www.genderhealthcenter.org,OSM (fill),049221318,District Students,Partner,district.students@genderhealthcenter.org,website,frontdesk@ghcmail.org; district.students@genderhealthcenter.org
California Democratic Party,https://cadem.org,OSM (fill),0260513,,,comms@cadem.org,none,comms@cadem.org; fundraising@cadem.org; operations@cadem.org; organizing@cadem.org; political@cadem.org; training@cadem.org
The Kitchen Table,https://www.kitchentablesac.com,OSM (fill),04900491,,,hello@kitchentablesac.com,none,hello@kitchentablesac.com
Tanzanite Community Park,https://www.cityofsacramento.org/ParksandRec/Parks/Park-Directory/North-Natomas/Tanzanite-Community-Park,OSM (fill),0262027,Animal Care,Owner,animal@cityofsacramento.org,website,311@cityofsacramento.org; citypublicinformation@cityofsacramento.org; animal@cityofsacramento.org
Planet Gymnastics,https://www.planetgymnastics.net,OSM (fill),04900491,,,info@planetgymnastics.net,none,info@planetgymnastics.net
Sacramento City Hall,https://portal.cityofsacramento.org,OSM (fill),0262027,Animal Care,Owner,animal.care@portal.cityofsacramento.org,website,311@cityofsacramento.org; citypublicinformation@cityofsacramento.org; animal.care@portal.cityofsacramento.org
SAFE Credit Union Performing Arts Center,https://safecreditunionconventioncenter.com/facilities/performing-arts-center,OSM (fill),,,,safedistrictbooking@cityofsacramento.org,none,safedistrictbooking@cityofsacramento.org
24 Hour Fitness,https://24go.co,OSM (fill),0217583581,,,bob@gmail.com,none,bob@gmail.com
HCLTech,https://www.hcltech.com/geo-presence/united-states,OSM,02407600,Dermott Chairman,CEO,dermott.chairman@hcltech.com,website,hclfederal@immixgroup.com; dermott.chairman@hcltech.com
