Company Name,Website,Source,Phone Number,Contact Person,Contact Title,Contact Email,Founder Source,All Emails Found
Shred Nations,https://www.shrednations.com/cleveland,OSM (fill),0251118,Best We,partner,best@shrednations.com,website,info@shrednations.com; support@shrednations.com; cleveland@shrednations.com; best@shrednations.com
Old Brooklyn Community Development Corporation,https://www.oldbrooklyn.com,OSM (fill),03977410,Old Brooklyn,partner,old.brooklyn@oldbrooklyn.com,website,info@oldbrooklyn.com; old.brooklyn@oldbrooklyn.com
Cleveland Cliffs,https://clevelandcliffs.com,OSM (fill),0690007,Board Chairman,Chief Executive Officer,board.chairman@clevelandcliffs.com,website,info@clevelandcliffs.com; ir@clevelandcliffs.com; board.chairman@clevelandcliffs.com
"LeanDog, Inc",https://www.leandog.com,OSM,05271183,The First,CEO,the.first@leandog.com,website,info@leandog.com; the.first@leandog.com
University Circle Visitor Center,https://www.universitycircle.org,OSM (fill),0260419,Bank Opening,owner,bank.opening@universitycircle.org,website,info@hcfw.org; 89thrising@gmail.com; abingtonarms@thefinchgroup.com; ahameed@fass-res.com; aksindelar@wrhs.org; archives2@clevelandart.org; artisan@nrpgroup.com; boxoffice@cim.edu; innovaapts@townmgmt.com; jtait@cmnh.org; leasing@euclid3.com; leasing@flatsonford.com; librarylofts@nrpgroup.com; living@baricellicle.com; living@lacollinacle.com; questionsuc@sweetkiddles.com; reference@clevelandart.org; sales@wrhs.org; thetriangletowers@case.edu; bank.opening@universitycircle.org
The Woodlands,https://woodlandsbyhrc.com,OSM (fill),0260514,Heritage Retirement,Director,heritage.retirement@woodlandsbyhrc.com,website,info@heritage-rc.com; heritage.retirement@woodlandsbyhrc.com
duck-rabbit coffee,https://www.duckrabbitcoffee.com,OSM (fill),01020103,,,info@duckrabbitcoffee.com,none,info@duckrabbitcoffee.com
Harness Cycle,https://harnesscycle.com,OSM (fill),070660031,Anne Hartnett,Founder,anne.hartnett@harnesscycle.com,website,info@harnesscycle.com; anne.hartnett@harnesscycle.com
Lakewood Civic Auditorium,https://lkwdcivicauditorium.lakewoodcityschools.org,OSM (fill),0231012,Lakewood Ci,partner,lakewood.ci@lkwdcivicauditorium.lakewoodcityschools.org,website,civicinfo@lakewoodcityschools.org; mark.walter@lakewoodcityschools.org; whitney.miller@lakewoodcityschools.org; lakewood.ci@lkwdcivicauditorium.lakewoodcityschools.org
11000 Cedar Startup Incubator,https://case.edu/cedar-incubator,OSM (fill),0240528,Adjunct Assistant,Partner,adjunct.assistant@case.edu,website,andrew.cornwell@case.edu; startups@case.edu; adjunct.assistant@case.edu
MAGNET,https://www.manufacturingsuccess.org,OSM (fill),06701741918099336,Executive Roundtables,CEO,executive@manufacturingsuccess.org,website,info@manufacturingsuccess.org; anavratil@manufacturingsuccess.org; bbush@manufacturingsuccess.org; bdubsky@manufacturingsuccess.org; bwortmann@manufacturingsuccess.org; dmcdermott@manufacturingsuccess.org; dsluka@manufacturingsuccess.org; gcampos@manufacturingsuccess.org; gdlugopolsky@manufacturingsuccess.org; gmarquit@manufacturingsuccess.org; jbecker@manufacturingsuccess.org; jmedina@manufacturingsuccess.org; jseigler@manufacturingsuccess.org; jvinciquerra@manufacturingsuccess.org; kbeynon@manufacturingsuccess.org; m.maguire@manufacturingsuccess.org; meghan.maguire@manufacturingsuccess.org; mkeller@manufacturingsuccess.org; mlawson@manufacturingsuccess.org; mrashad@manufacturingsuccess.org; sgray@manufacturingsuccess.org; sjohnson@manufacturingsuccess.org; swilliams@manufacturingsuccess.org; tfrancescone@manufacturingsuccess.org; tmcgraw@manufacturingsuccess.org; vwillis@manufacturingsuccess.org; executive@manufacturingsuccess.org
LocalBizGuru,https://localbizguru.com,OSM,0260610,Guru Nachum,Co-Founder,guru@localbizguru.com,website,getfound@localbizguru.com; guru@localbizguru.com
Cleveland Institute of Music,https://www.cim.edu,OSM (fill),01609041,Judson Manor,partner,judson@cim.edu,website,alumni@cim.edu; registrar@cim.edu; registrarweb@cim.edu; judson@cim.edu
Heritage Healthcare of Euclid,https://heritage-rc.com/nursing-homes-in-euclid-ohio,OSM (fill),0888741,Heritage Healthca,senior,heritage.healthca@heritage-rc.com,website,info@heritage-rc.com; heritage.healthca@heritage-rc.com
Judge Nancy R. McDonnell Community Based Corrections Facility,https://cuyahogacounty.gov/cbcf,OSM (fill),078116904711,Individual Program,Manager,individual.program@cuyahogacounty.gov,website,cbcf@cuyahogacounty.us; individual.program@cuyahogacounty.gov
Cleveland Urban Design Collaborative,https://www.cudc.kent.edu,OSM (fill),066399448,Events Connect,DIRECTOR,events.connect@cudc.kent.edu,website,alukacsy@kent.edu; cherrin7@kent.edu; cudc@kent.edu; drood2@kent.edu; eellis10@kent.edu; mfaria@kent.edu; events.connect@cudc.kent.edu
West Park Animal Hospital,https://www.westparkanimalhospital.com,OSM (fill),0260318,Scott Zielinski,owner,scott@westparkanimalhospital.com,website,staff@westparkanimalhospital.com; staff@wpahcle.com; scott@westparkanimalhospital.com
Cleveland State University,https://www.csuohio.edu,OSM (fill),0136713,Almost Here,President,almost@csuohio.edu,website,email.admin@csuohio.edu; isthelpdesk@csuohio.edu; almost@csuohio.edu
Critical Hit Games,https://critical-hit.com,OSM (fill),01020103,,,criticalhitcleveland@gmail.com,none,contact@sansoxygen.com; criticalhitcleveland@gmail.com; filler@godaddy.com
Verbena Free Spirited,https://verbenafreespirited.com,OSM (fill),0823797,Molly Cheraso,Founder,molly.cheraso@verbenafreespirited.com,website,hello@verbenafreespirited.com; molly.cheraso@verbenafreespirited.com
Unity Catholic Federal Credit Union,https://www.unitycatholiccu.org,OSM (fill),01520153,Opportunity Credit,partner,opportunity.credit@unitycatholiccu.org,website,hr@unitycatholiccu.org; info@unitycatholiccu.org; opportunity.credit@unitycatholiccu.org
Goods Bank of Northeast Ohio,https://goodsbankneo.org,OSM (fill),0100101,Community Redistribution,Partner,community.redistribution@goodsbankneo.org,website,info@goodsbankneo.org; community.redistribution@goodsbankneo.org
Cuyahoga Community College (Metro Campus),https://www.tri-c.edu,OSM (fill),01328190540444415149,Active Minds,president,active.minds@tri-c.edu,website,anthony.moujaes@tri-c.edu; active.minds@tri-c.edu
Magnolia Management Group,https://magnolia-mgmt.com,OSM (fill),,Scroll Hom,partner,scroll.hom@magnolia-mgmt.com,website,info@magnolia-mgmt.com; scroll.hom@magnolia-mgmt.com
Kent State University College of Podiatric Medicine,https://www.kent.edu/cpm,OSM (fill),0191212,Business Administration,cto,business@kent.edu,website,abutle27@kent.edu; podiatry@kent.edu; business@kent.edu
La Quinta Inn & Suites,https://www.wyndhamhotels.com/laquinta/cleveland-ohio/la-quinta-cleveland-airport-north/overview,OSM (fill),+12162518500,Answer Security,partner,answer.security@wyndhamhotels.com,website,accessibility@wyndham.com; answer.security@wyndhamhotels.com
The Roaming Biscuit,https://www.theroamingbiscuit.com,OSM (fill),0260325,,,info@theroamingbiscuit.com,none,info@theroamingbiscuit.com
Rite Aid,https://www.riteaid.com/locations/oh/shaker-heights/20405-chagrin-boulevard.html,OSM (fill),+18632709911,Autoimmune Screen,cto,autoimmune.screen@riteaid.com,website,hello@riteaid.com; autoimmune.screen@riteaid.com
Baseball Heritage Museum,https://baseballheritagemuseum.org,OSM (fill),0260804,Explore Exhib,senior,explore.exhib@baseballheritagemuseum.org,website,info@baseballheritagemusuem.org; info@bya.ddk.mybluehost.me; explore.exhib@baseballheritagemuseum.org
Sarita,https://www.sarita-restaurant.com,OSM (fill),04297129687,,,chef@sarita-restaurant.com,none,info@sarita-restaurant.com; chef@sarita-restaurant.com; sandy@sarita-restaurant.com
Cleveland Furniture Company,https://www.clevelandfurniturecompany.com,OSM (fill),0303065,Bedding Prote,cto,bedding.prote@clevelandfurniturecompany.com,website,bruffner@theclevelandfurniturecompany.com; jcirino@theclevelandfurniturecompany.com; lball@theclevelandfurniturecompany.com; zlucas@theclevelandfurniturecompany.com; bedding.prote@clevelandfurniturecompany.com
City Life Center,https://www.yfccleveland.org,OSM (fill),0260710,Financially Find,Partner,financially@yfccleveland.org,website,yfc@yfccleveland.org; financially@yfccleveland.org
Demmy Recital Hall,https://broadwayschool.org,OSM (fill),02174924,Slavic Village,partner,slavic@broadwayschool.org,website,registrar@broadwayschool.org; search@broadwayschool.org; slavic@broadwayschool.org
East View United Church of Christ,https://www.ucc.org/church/east-view-ucc,OSM (fill),0260707,Baptist Church,founder,baptist.church@ucc.org,website,evucc156@yahoo.com; baptist.church@ucc.org
16-bit Bar+Arcade,https://www.16-bitbar.com,OSM (fill),073626031,,,info@16-bitbar.com,none,info@16-bitbar.com
Hand Research Laboratory,https://www.handlab.org,OSM,0223641,,,handlab@arizona.edu,none,info@handlab.org; handlab@arizona.edu
Harbor & Bridge Community Center,https://www.harborandbridge.com,OSM (fill),09901733818386,Building User,Partner,building@harborandbridge.com,website,mattw@harborandbridge.com; building@harborandbridge.com
Anytime Fitness,https://www.anytimefitness.com/gyms/2744/university-heights-oh-44118,OSM (fill),0611448,,,customercare@abcfitness.com,none,customercare@abcfitness.com; mediainquiries@sebrands.com; member.solutions@sebrands.com
Soba Asian Kitchen,https://www.sobaasiankitchen.com,OSM (fill),0781024,,,sobaasiankitchen@gmail.com,none,sobaasiankitchen@gmail.com
Legends Treatment Center of Cleveland,https://legendsrecovery.com,OSM (fill),026042814,,,admissions@legendsrcoh.com,none,info@legendsrecovery.com; admissions@legendsrcoh.com
City Church Heights,https://www.citychurchcle.com,OSM (fill),02174924,,,prayer@citychurchcle.com,none,office@citychurchcle.com; prayer@citychurchcle.com
